"COUNTRY_CODE","PROCESSING_GROUP","PROCESSING_DATE","ACBS_CUSTOMER_ID","SCI_LEID","SCI_GROUP_ID","CORE_BANKING_ID","CUSTOMER_NAME","AFFILIATE_CODE","AFFILIATE_CODE_DESCRIPTION","ARM","ARM_DESCRIPTION","COUNTRY_CREDIT_RESPONSIBILITY","COUNTRY_CREDIT_RESP_DESC","CREDIT_GRADE","CUSTOMER_LEGAL_CONSTITUTION","CUSTOMER_LEGAL_CONST_DESC","SCB_INSTITUTIONAL_CODE","SCB_INSTITUTIONAL_CODE_DESC","SCI_CUSTOMER_TYPE","SCI_CUSTOMER_TYPE_DESCRIPTION","SCI_DOMICILE_COUNTRY","SCI_DOMICILE_COUNTRY_DESC","SCI_INCORPORATION_COUNTRY","SCI_INCORPORATION_COUNTRY_DESC","SCI_ISIC_CODE","SCI_ISIC_CODE_DESCRIPTION","SCI_SEGMENT_CODE","SCI_SEGMENT_CODE_DESCRIPTION","SCI_SUB_SEGMENT_CODE","SCI_SUB_SEGMENT_CODE_DESC","SCI_GROUP_LEGAL_ENTERPRISE_ID","TODAY_IS_MONTH_END"
"CN","HK","20200630","00026056","11178911"," ","0100011","SPH KDL HEALTH (SHANGHAI) PHARMACEUTICAL CO., LTD.","999","999 Non Group","CNQ66","You, Kandra","SG","SINGAPORE","6A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6121","WHOLESALE TRADE IN MEDICAL & PHARMACEUTICAL PRODUCTS","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026057","11921623"," ","8117233","CARGILL ANIMAL NUTRITION (NANJING)CO.,LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","E","COMMODITY TRADERS AGRICULTURE","H4","METAL TRADERS"," ","Y"
"CN","HK","20200630","00026085","11271750"," "," ","CHINA GRAINS & LOGISTICS CORPORATION BEILIANG CO., LTD","999","999 Non Group","CNY66","Ying, Yang 1","SG","SINGAPORE","NA","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","E","COMMODITY TRADERS AGRICULTURE","H4","METAL TRADERS"," ","Y"
"CN","HK","20200630","00026086","11162888"," "," ","CHINA HAOHUA CHEMICAL (GROUP) CORPORATION","999","999 Non Group","CNS90","Xu, Yi","SG","SINGAPORE","NA","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026087","11269105"," ","1061011","CHINA INFORMATION DEVELOPMENT CO LTD SHANGHAI","999","999 Non Group","CNAGN","Ma, Jane Zheng","SG","SINGAPORE","11A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8342","I T PROFFESIONAL SERVICES","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00026088","11004799"," ","0100007","CHINA INTERNATIONAL CAPITAL CORPORATION LIMITED","999","999 Non Group","CNS68","Niu, Ying Ying","CN","CHINA","5A","28","PRIVATE LIMITED COMPANY - NON BANK FINAN","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8171","STOCK SHARE AND BOND BROKERS","N","FINANCIAL INSTITUTION","P4","BROKER DEALERS"," ","Y"
"CN","HK","20200630","00026063","11245247"," ","4396553","CHINA DEVELOPMENT BANK FINANCIAL LEASING CO.,LTD","999","999 Non Group","CND28","Cathy Wu","SG","SINGAPORE","3A","29","PUBLIC LIMITED COMPANY - NON BANK FINANC","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8152","FINANCIAL LEASING COMPANIES","N","FINANCIAL INSTITUTION","P9","FINANCE COMPANIES"," ","Y"
"CN","HK","20200630","00026065","11168727"," ","0310623","CET TOSHIBA (CHANGZHOU) TRANSFORMER CO.  LTD."," ","BLANKS","CND04","Yang, Leon"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3832","MFR & REPAIR OF ELECTRICAL DISTRIBUTION EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026067","11161396"," ","0418038","CHAILEASE INTERNATIONAL FINANCE CORPORATION","999","999 Non Group","CNF22","Zan, Miaomiao","SG","SINGAPORE","4B","29","PUBLIC LIMITED COMPANY - NON BANK FINANC","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8152","FINANCIAL LEASING COMPANIES","N","FINANCIAL INSTITUTION","P9","FINANCE COMPANIES"," ","Y"
"CN","HK","20200630","00026068","11304391"," ","4619455","CHANGSHU NSK NEEDLE BEARING CO. LTD","999","999 Non Group","CNA06","Li, Sonia","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3872","NRB INDUSTRIAL BEARINGS LIMITED","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026069","11131440"," ","0415273","CHANGSHU WALSIN SPECIALTY STEEL CO., LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","5B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3817","METAL FORGING & STAMPINGS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026211","11195716"," "," ","EVER HONOUR LTD","999","999 Non Group","CNF09","Mo, Si Quan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","HK","HONG KONG","HK","HONG KONG","8432","REAL ESTATE INVESTMENT - COMMERCIAL","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026226","11431900"," ","6119204","FLORENTIA VILLAGE (TIANJIN) CO,. LTD","999","999 Non Group","CNF52","Qiu, Tian","SG","SINGAPORE","6B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8435","REAL ESTATE INVESTMENT - RETAIL","N","FINANCIAL INSTITUTION","P8","INVESTMENT COMPANIES"," ","Y"
"CN","HK","20200630","00026229","11172782"," ","0841916","FOSHAN SANSHUI JIANLIBAO COMMERCE CO.  LTD"," ","BLANKS","CNK27","Cheng, Tai"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3134","SOFT DRINKS & CARBONATED WATER INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026231","11202028"," ","0478263","SIME DARBY CEL MACHINERY (GUANGDONG) CO.,LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6133","MACHINES & EQUIPMENT NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026148","11303324"," ","5261791","DALIAN STAR LAND PROPERTY CO., LTD","999","999 Non Group","CNH00","WAN HAO","HK","HONG KONG","13","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8434","REAL ESTATE INVESTMENT - RESIDENTIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026149","11303322"," ","5261244","DALIAN STAR SHINE PROPERTY CO. LTD","999","999 Non Group","CNH00","WAN HAO","HK","HONG KONG","13","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8434","REAL ESTATE INVESTMENT - RESIDENTIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026150","11246206"," ","3120201","DALIAN TOSHIBA TELEVISION CO.  LTD"," ","BLANKS","CNJ97","PAN, MAO"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3837","MFR OF RADIO TV & COMMUNICATION EQUIP. & APPARATUS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026151","11235173"," ","2046814","VEOLIA (CHINA) ENERGY MANAGEMENT CO., LTD","999","999 Non Group","CNS36","He, Amanda","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3816","MFR OF PLUMBING HEATING & RELATED PRODUCTS EXCEPT ELECTRIC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026152","11204834"," ","1103121","VEOLIA (JIAMUSI) URBAN HEATING CO.,LTD.","999","999 Non Group","CNS36","He, Amanda","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3816","MFR OF PLUMBING HEATING & RELATED PRODUCTS EXCEPT ELECTRIC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026153","11237226"," ","2431599","VEOLIA CHANGYANG THERMAL ENERGY (CHONGQING) CO., LTD.","999","999 Non Group","CNS36","He, Amanda","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","5051","PLUMBING HEATING (NON-ELECTRIC) & AIR CONDITIONING","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026154","11207927"," ","1071254","VEOLIA (HARBIN) HEAT POWER CO., LTD.","999","999 Non Group","CNS36","He, Amanda","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3816","MFR OF PLUMBING HEATING & RELATED PRODUCTS EXCEPT ELECTRIC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026155","11197630"," ","0315416","DANYANG HONG KONG AND CHINA GAS CO.LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026156","11325968"," ","5324351","DARWIN PRECISIONS (CHENGDU) CORP."," ","BLANKS","CNA68","Zhou, Linda Yi Lin"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026157","11325705"," ","5341922","DARWIN PRECISIONS (QINGDAO) CORP."," ","BLANKS","CNJ28","Cheng, Tai"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026158","11251987"," ","3890244","DECATHLON (SHANGHAI) SPORTS CO LTD","999","999 Non Group","CNR22","Justine Xue","IN","INDIA","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6221","DEALING IN ATHLETIC SPORT & RECREATIONAL GOODS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026160","11260700"," "," ","DENGFENG CHINA UNITED DENGDIAN CEMENT CO., LTD","999","999 Non Group","CNS65","Yang, Christina","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3640","MFR OF CEMENT LIME & PLASTER","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026161","11668981"," ","6972403","DEZHOU HONGLIN ELECTRONIC CO.,LTD.","999","999 Non Group","CND50","Wang Kevin Shi Bing","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3833","MFR OF ELECTRICAL CABLES & WIRES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026467","11284697"," ","3903885","USG BORAL GYPSUM (SHANGHAI) CO.,LTD","999","999 Non Group","CNR22","Justine Xue","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3640","MFR OF CEMENT LIME & PLASTER","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026469","11264568"," ","5776856","LAIWU STEEL CORPORATION.","999","999 Non Group","CNM02","LI ALIANA XUE LIAN","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026470","11265353"," "," ","LAIWU STEEL YINSHAN SECTION CO., LTD","999","999 Non Group","CNA43","Xu, Sarah Chen","SG","SINGAPORE","NA","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026472","11154705"," ","0416271","LANXESS (WUXI) HIGH PERFORMANCE COMPOSITE MATERIALS COMPANY LIMITED","999","999 Non Group","CNA68","Zhou, Linda Yi Lin","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3511","MFR OF BASIC INDUSTRIAL CHEMICALS EXCEPT FERTILISERS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026473","11154704"," ","0418707","LANXESS SHANGHAI PIGMENTS CO. LTD","999","999 Non Group","CNA68","Zhou, Linda Yi Lin","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6125","CHEMICALS & CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026474","11441752"," ","5363152","ARLANXEO-TSRC (NANTONG) CHEMICAL INDUSTRIAL COMPANY LTD.","999","999 Non Group","CNA68","Zhou, Linda Yi Lin","CN","CHINA","9B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026475","11693420"," ","7269188","LANXI GOLDEN CONCORD ENVIRONMENTALPROTECTION COGEN-POWER CO.,LTD","999","999 Non Group","CNQ27","YAN, TOMMY","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026476","11053221"," ","0406694","LASER INTERNATIONAL TRADE (SHANGHAI) CO. LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6225","DEALING IN COMPUTER & OFFICE EQUIPMENT","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026477","11287458"," ","4447018","LAURELTON DIAMONDS (XI AN) LTD"," ","BLANKS","CNR20","Le, Joy Ying Ying"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3901","MFR OF JEWELLERY & RELATED ARTICLES (EXCEPT COSTUME JEWELLERY)","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026478","11195375"," ","0314286","LEI FU REAL ESTATE (SHANGHAI) CO.LTD.","999","999 Non Group","CNR66","Xue, Tony Chang Qi","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8432","REAL ESTATE INVESTMENT - COMMERCIAL","N","FINANCIAL INSTITUTION","P8","INVESTMENT COMPANIES"," ","Y"
"CN","HK","20200630","00026479","11205976"," ","0314922","LEI SHING HONG TRADING (CHINA) CO.LTD","999","999 Non Group","CNA35","Tan, Rachel Jin Lin","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6140","GENERAL IMPORTERS & EXPORTERS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026481","11225836"," ","1867407","LEONG JIN (SHANGHAI) CORPORATION LIMITED","999","999 Non Group","CNA35","Tan, Rachel Jin Lin","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3817","METAL FORGING & STAMPINGS","MM","Middle Market","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00026482","11932484"," ","7921926","LESHAN RUITIAN MOTOR SERVICE COMPANY LTD"," ","BLANKS","CNA06","Li, Sonia"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026326","11326750"," ","5366364","QIANAN CITY JIUJIANG WIRE CO., LTD..","999","999 Non Group","CNJ89","Chen, Denver Ying","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026328","11231332"," "," ","HEFEI RIJIAN SHEARING CO LTD","999","999 Non Group","CNA68","Zhou, Linda Yi Lin","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026354","11720321"," ","7263384","HUIZHOU AJU STEEL CENTER CO LTD","999","999 Non Group","CND99","Sun, Jessie Yu Jie","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026355","11296430"," ","4421175","HUIZHOU SHUOLI PRECISION HIGH-TECH CO., LTD."," ","BLANKS","CNY04","CHEN, STANLEY YAOZONG","KR","SOUTH KOREA","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026371","11164268"," ","0418848","HYUNDAI (JIANGSU) CONSTRUCTION MACHINERY CO.  LTD","999","999 Non Group","CNY02","Li, Daisy Jing","SG","SINGAPORE","5B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026372","11342138"," ","5734770","HYUNDAI (SHANDONG) HEAVY INDUSTRY MACHINERY CO., LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026373","11197680"," ","0314492","HYUNDAI HEAVY INDUSTRIES (CHINA) ELECTRIC CO. LTD","999","999 Non Group","CNY02","Li, Daisy Jing","SG","SINGAPORE","7B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3825","MFR & REPAIR OF CONSTRUCTION & RELATED MACHINERY & EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026375","11198121"," ","0353896","HYUNDAI MOTOR GROUP (CHINA) LTD","999","999 Non Group","CNL05","Cho, Su Man","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3853","MFG OF MOTOR VEHICLES & MOTOR VEHICLE BODIES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026376","11196201"," ","0353722","SHANDONG HYUNDAI WIA AUTOMOTIVE ENGINE COMPANY","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3856","MANUFACTURE OF PARTS AND ACCESSORIES FOR MOTOR VEHICLES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026377","11243049"," ","2965518","HYUNDAI MOTOR TOOLING (SHANDONG) CO.,LTD","999","999 Non Group","CNL05","Cho, Su Man","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3875","MANUFACTURE OF BODIES (COACHWORK) FOR MOTOR VEHICLES; MANUFACTURE OF TRAILE","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026378","11330880"," ","5663768","ICBC FINANCIAL LEASING CO.  LTD.","999","999 Non Group","CNS68","Niu, Ying Ying","CN","CHINA","3A","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8152","FINANCIAL LEASING COMPANIES","N","FINANCIAL INSTITUTION","P9","FINANCE COMPANIES"," ","Y"
"CN","HK","20200630","00026391","11737082"," ","7122691","INNER MONGOLIA MING HUA ENERGY GROUP CO. LTD"," ","BLANKS","CNQ10","WANG, JINJUN","CN","CHINA","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","6124","WHOLESALE TRADE IN MINERAL FUELS LUBRICANTS & RELATED PRODUCTS","E","COMMODITY TRADERS AGRICULTURE","H1","ENERGY TRADERS"," ","Y"
"CN","HK","20200630","00026393","11575306"," ","6585779","INNER MONGOLIA YINGYUAN COAL TRANSPORTAION & SALE CO., LTD."," ","BLANKS","CNJ05","FAN, XI LING"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","2100","COAL MINING","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026395","11295277"," ","4505999","INTIME LOTTE DEPARTMENT STORE CO.  LTD"," ","BLANKS","CNL05","Cho, Su Man"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","6230","SUPERMARKETS DEPARTMENTAL STORES & GENERAL PROVISION SHOPS","K","GLOBAL CORPORATE","K2","SCCG"," ","Y"
"CN","HK","20200630","00026396","11157187"," ","0416925","INVENTEC APPLIANCES (PUDONG) CO.  LTD","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026397","11157021"," ","0421057","INVENTEC APPLIANCES (JIANGNING) CORPORATION","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026398","11171984"," ","0310979","ITOCHU SHANGHAI LTD","999","999 Non Group","CNA06","Li, Sonia","SG","SINGAPORE","5B","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6199","WHOLESALE TRADE NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026399","11226720"," ","1724282","J.B.O. SPORTING GOODS CO LTD OF GUANGZHOU FREE TRADE ZONE","999","999 Non Group","CND03","Xie Janet Yan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6117","WHOLESALE TRADE IN ATHLETIC SPORTS & RECREATIONAL GOODS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
